,Boolean,IntegerList,StringList
1500,Match is too short. Skipping.,,
1501,Match is too short. Skipping.,,
1502,Match is too short. Skipping.,,
1503,Match is too short. Skipping.,,
1504,Match is too short. Skipping.,,
1505,Match is too short. Skipping.,,
1506,Match is too short. Skipping.,,
1507,Match is too short. Skipping.,,
1508,Match is too short. Skipping.,,
1509,Match is too short. Skipping.,,
1510,Match is too short. Skipping.,,
1511,Match is too short. Skipping.,,
1512,Match is too short. Skipping.,,
1513,True,"[36, 203, 111, 498, 99, 48, 59, 105, 429, 78]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1514,True,"[78, 11, 950, 145, 111, 266, 104, 147, 67, 99]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1515,True,"[114, 64, 517, 202, 26, 16, 28, 777, 15, 350]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1516,False,"[84, 59, 517, 18, 412, 68, 141, 103, 81, 497]","['MIDDLE', 'JUNGLE', 'TOP', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1517,True,"[164, 141, 99, 145, 526, 68, 35, 517, 67, 902]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1518,False,"[41, 9, 910, 81, 235, 31, 59, 134, 22, 267]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1519,True,"[897, 163, 38, 202, 412, 6, 68, 147, 81, 143]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1520,True,"[68, 233, 80, 222, 40, 166, 64, 910, 67, 235]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1521,True,"[54, 43, 59, 41, 110, 74, 103, 897, 420, 86]","['', '', '', '', '', '', '', '', '', '']"
1522,False,"[30, 267, 412, 85, 122, 40, 121, 41, 117, 35]","['', '', '', '', '', '', '', '', '', '']"
1523,Match is too short. Skipping.,,
1524,Match is too short. Skipping.,,
1525,Match is too short. Skipping.,,
1526,Match is too short. Skipping.,,
1527,Match is too short. Skipping.,,
1528,Match is too short. Skipping.,,
1529,Match is too short. Skipping.,,
1530,Match is too short. Skipping.,,
1531,Match is too short. Skipping.,,
1532,Match is too short. Skipping.,,
1533,Match is too short. Skipping.,,
1534,Match is too short. Skipping.,,
1535,Match is too short. Skipping.,,
1536,Match is too short. Skipping.,,
1537,Match is too short. Skipping.,,
1538,Match is too short. Skipping.,,
1539,Match is too short. Skipping.,,
1540,Match is too short. Skipping.,,
1541,Match is too short. Skipping.,,
1542,Match is too short. Skipping.,,
1543,Match is too short. Skipping.,,
1544,Match is too short. Skipping.,,
1545,Match is too short. Skipping.,,
1546,Match is too short. Skipping.,,
1547,Match is too short. Skipping.,,
1548,Match is too short. Skipping.,,
1549,Match is too short. Skipping.,,
1550,Match is too short. Skipping.,,
1551,Match is too short. Skipping.,,
1552,Match is too short. Skipping.,,
1553,Match is too short. Skipping.,,
1554,Match is too short. Skipping.,,
1555,Match is too short. Skipping.,,
1556,Match is too short. Skipping.,,
1557,Match is too short. Skipping.,,
1558,Match is too short. Skipping.,,
1559,Match is too short. Skipping.,,
1560,Match is too short. Skipping.,,
1561,Match is too short. Skipping.,,
1562,Match is too short. Skipping.,,
1563,Match is too short. Skipping.,,
1564,True,"[58, 19, 8, 81, 53, 7, 104, 61, 202, 267]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1565,False,"[24, 19, 268, 81, 43, 68, 63, 91, 222, 235]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1566,False,"[106, 421, 7, 81, 16, 516, 60, 777, 145, 111]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1567,False,"[10, 78, 711, 51, 412, 122, 887, 91, 67, 53]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1568,False,"[75, 421, 55, 67, 59, 875, 163, 15, 517, 40]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'BOTTOM', 'MIDDLE', 'UTILITY']"
1569,True,"[27, 421, 23, 222, 412, 54, 254, 517, 51, 40]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1570,False,"[41, 30, 126, 145, 111, 516, 127, 427, 29, 16]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'MIDDLE', 'JUNGLE', 'BOTTOM', 'UTILITY']"
1571,False,"[240, 57, 517, 15, 53, 516, 120, 34, 222, 99]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1572,False,"[145, 897, 104, 56, 101, 62, 53, 15, 60, 517]","['BOTTOM', 'TOP', 'MIDDLE', 'JUNGLE', 'UTILITY', 'TOP', 'UTILITY', 'BOTTOM', 'JUNGLE', 'MIDDLE']"
1573,Match is too short. Skipping.,,
1574,Match is too short. Skipping.,,
1575,Match is too short. Skipping.,,
1576,Match is too short. Skipping.,,
1577,Match is too short. Skipping.,,
1578,Match is too short. Skipping.,,
1579,Match is too short. Skipping.,,
1580,Match is too short. Skipping.,,
1581,Match is too short. Skipping.,,
1582,Match is too short. Skipping.,,
1583,Match is too short. Skipping.,,
1584,Match is too short. Skipping.,,
1585,Match is too short. Skipping.,,
1586,Match is too short. Skipping.,,
1587,Match is too short. Skipping.,,
1588,Match is too short. Skipping.,,
1589,Match is too short. Skipping.,,
1590,Match is too short. Skipping.,,
1591,Match is too short. Skipping.,,
1592,Match is too short. Skipping.,,
1593,Match is too short. Skipping.,,
1594,Match is too short. Skipping.,,
1595,Match is too short. Skipping.,,
1596,Match is too short. Skipping.,,
1597,Match is too short. Skipping.,,
1598,Match is too short. Skipping.,,
1599,Match is too short. Skipping.,,
1600,Match is too short. Skipping.,,
1601,Match is too short. Skipping.,,
1602,Match is too short. Skipping.,,
1603,Match is too short. Skipping.,,
1604,Match is too short. Skipping.,,
1605,Match is too short. Skipping.,,
1606,Match is too short. Skipping.,,
1607,Match is too short. Skipping.,,
1608,Match is too short. Skipping.,,
1609,Match is too short. Skipping.,,
1610,Match is too short. Skipping.,,
1611,Match is too short. Skipping.,,
1612,Match is too short. Skipping.,,
1613,Match is too short. Skipping.,,
1614,Match is too short. Skipping.,,
1615,False,"[31, 81, 12, 82, 711, 150, 222, 235, 234, 103]","['JUNGLE', 'BOTTOM', 'UTILITY', 'TOP', 'MIDDLE', 'TOP', 'BOTTOM', 'UTILITY', 'JUNGLE', 'MIDDLE']"
1616,False,"[266, 234, 99, 119, 111, 19, 59, 136, 110, 53]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1617,False,"[2, 76, 134, 29, 432, 92, 59, 99, 18, 74]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1618,True,"[41, 104, 517, 81, 43, 266, 5, 112, 51, 497]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1619,True,"[86, 143, 39, 110, 25, 126, 30, 18, 147, 111]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1620,False,"[14, 32, 517, 51, 267, 92, 62, 3, 498, 555]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1621,True,"[67, 76, 888, 21, 126, 39, 141, 7, 51, 22]","['TOP', 'JUNGLE', 'UTILITY', 'BOTTOM', 'MIDDLE', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1622,True,"[266, 56, 145, 29, 99, 875, 9, 777, 81, 350]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1623,True,"[266, 24, 45, 4, 555, 223, 78, 103, 236, 201]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1624,False,"[15, 222, 221, 84, 134, 58, 55, 82, 517, 38]","['', '', '', '', '', '', '', '', '', '']"
1625,True,"[117, 21, 85, 498, 111, 240, 19, 17, 22, 876]","['', '', '', '', '', '', '', '', '', '']"
1626,Match is too short. Skipping.,,
1627,Match is too short. Skipping.,,
1628,Match is too short. Skipping.,,
1629,Match is too short. Skipping.,,
1630,Match is too short. Skipping.,,
1631,Match is too short. Skipping.,,
1632,Match is too short. Skipping.,,
1633,Match is too short. Skipping.,,
1634,Match is too short. Skipping.,,
1635,Match is too short. Skipping.,,
1636,Match is too short. Skipping.,,
1637,Match is too short. Skipping.,,
1638,Match is too short. Skipping.,,
1639,Match is too short. Skipping.,,
1640,Match is too short. Skipping.,,
1641,Match is too short. Skipping.,,
1642,Match is too short. Skipping.,,
1643,Match is too short. Skipping.,,
1644,Match is too short. Skipping.,,
1645,Match is too short. Skipping.,,
1646,Match is too short. Skipping.,,
1647,Match is too short. Skipping.,,
1648,Match is too short. Skipping.,,
1649,Match is too short. Skipping.,,
1650,Match is too short. Skipping.,,
1651,Match is too short. Skipping.,,
1652,Match is too short. Skipping.,,
1653,Match is too short. Skipping.,,
1654,Match is too short. Skipping.,,
1655,Match is too short. Skipping.,,
1656,Match is too short. Skipping.,,
1657,Match is too short. Skipping.,,
1658,Match is too short. Skipping.,,
1659,Match is too short. Skipping.,,
1660,Match is too short. Skipping.,,
1661,Match is too short. Skipping.,,
1662,Match is too short. Skipping.,,
1663,Match is too short. Skipping.,,
1664,Match is too short. Skipping.,,
1665,Match is too short. Skipping.,,
1666,False,"[223, 79, 518, 51, 432, 85, 141, 38, 222, 101]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1667,True,"[40, 163, 80, 110, 111, 875, 234, 910, 523, 99]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1668,True,"[104, 107, 134, 29, 40, 24, 163, 58, 81, 267]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1669,False,"[126, 30, 147, 246, 22, 86, 104, 84, 110, 40]","['TOP', 'JUNGLE', 'MIDDLE', 'UTILITY', 'BOTTOM', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1670,False,"[6, 107, 77, 498, 99, 4, 62, 84, 202, 40]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'MIDDLE', 'JUNGLE', 'TOP', 'BOTTOM', 'UTILITY']"
1671,False,"[897, 121, 134, 119, 40, 122, 76, 126, 223, 235]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1672,True,"[24, 77, 268, 145, 40, 86, 107, 61, 67, 37]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1673,False,"[516, 76, 777, 202, 99, 24, 163, 91, 360, 412]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1674,False,"[64, 48, 61, 429, 888, 84, 107, 157, 45, 63]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1675,Match is too short. Skipping.,,
1676,Match is too short. Skipping.,,
1677,Match is too short. Skipping.,,
1678,Match is too short. Skipping.,,
1679,Match is too short. Skipping.,,
1680,Match is too short. Skipping.,,
1681,Match is too short. Skipping.,,
1682,Match is too short. Skipping.,,
1683,Match is too short. Skipping.,,
1684,Match is too short. Skipping.,,
1685,Match is too short. Skipping.,,
1686,Match is too short. Skipping.,,
1687,Match is too short. Skipping.,,
1688,Match is too short. Skipping.,,
1689,Match is too short. Skipping.,,
1690,Match is too short. Skipping.,,
1691,Match is too short. Skipping.,,
1692,Match is too short. Skipping.,,
1693,Match is too short. Skipping.,,
1694,Match is too short. Skipping.,,
1695,Match is too short. Skipping.,,
1696,Match is too short. Skipping.,,
1697,Match is too short. Skipping.,,
1698,Match is too short. Skipping.,,
1699,Match is too short. Skipping.,,
1700,Match is too short. Skipping.,,
1701,Match is too short. Skipping.,,
1702,Match is too short. Skipping.,,
1703,Match is too short. Skipping.,,
1704,Match is too short. Skipping.,,
1705,Match is too short. Skipping.,,
1706,Match is too short. Skipping.,,
1707,Match is too short. Skipping.,,
1708,Match is too short. Skipping.,,
1709,Match is too short. Skipping.,,
1710,Match is too short. Skipping.,,
1711,Match is too short. Skipping.,,
1712,Match is too short. Skipping.,,
1713,Match is too short. Skipping.,,
1714,Match is too short. Skipping.,,
1715,Match is too short. Skipping.,,
1716,Match is too short. Skipping.,,
1717,False,"[16, 43, 19, 42, 53, 91, 92, 106, 202, 112]","['', '', '', '', '', '', '', '', '', '']"
1718,True,"[517, 76, 238, 202, 432, 82, 245, 54, 96, 235]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1719,False,"[897, 233, 202, 7, 143, 24, 59, 61, 145, 111]","['TOP', 'JUNGLE', 'BOTTOM', 'MIDDLE', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1720,True,"[24, 59, 89, 81, 163, 43, 48, 61, 110, 14]","['TOP', 'JUNGLE', 'UTILITY', 'BOTTOM', 'MIDDLE', 'UTILITY', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'TOP']"
1721,False,"[516, 104, 517, 29, 89, 164, 57, 111, 145, 126]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'UTILITY', 'BOTTOM', 'MIDDLE']"
1722,False,"[4, 104, 136, 498, 120, 74, 89, 236, 523, 420]","['', '', '', '', '', '', '', '', '', '']"
1723,False,"[80, 200, 134, 202, 101, 10, 121, 711, 119, 25]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1724,False,"[84, 141, 246, 18, 53, 266, 28, 238, 81, 555]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1725,False,"[83, 203, 99, 81, 40, 897, 63, 157, 523, 526]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1726,False,"[84, 234, 777, 81, 267, 126, 427, 91, 110, 902]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1727,Match is too short. Skipping.,,
1728,Match is too short. Skipping.,,
1729,Match is too short. Skipping.,,
1730,Match is too short. Skipping.,,
1731,Match is too short. Skipping.,,
1732,Match is too short. Skipping.,,
1733,Match is too short. Skipping.,,
1734,Match is too short. Skipping.,,
1735,Match is too short. Skipping.,,
1736,Match is too short. Skipping.,,
1737,Match is too short. Skipping.,,
1738,Match is too short. Skipping.,,
1739,Match is too short. Skipping.,,
1740,Match is too short. Skipping.,,
1741,Match is too short. Skipping.,,
1742,Match is too short. Skipping.,,
1743,Match is too short. Skipping.,,
1744,Match is too short. Skipping.,,
1745,Match is too short. Skipping.,,
1746,Match is too short. Skipping.,,
1747,Match is too short. Skipping.,,
1748,Match is too short. Skipping.,,
1749,Match is too short. Skipping.,,
1750,Match is too short. Skipping.,,
1751,Match is too short. Skipping.,,
1752,Match is too short. Skipping.,,
1753,Match is too short. Skipping.,,
1754,Match is too short. Skipping.,,
1755,Match is too short. Skipping.,,
1756,Match is too short. Skipping.,,
1757,Match is too short. Skipping.,,
1758,Match is too short. Skipping.,,
1759,Match is too short. Skipping.,,
1760,Match is too short. Skipping.,,
1761,Match is too short. Skipping.,,
1762,Match is too short. Skipping.,,
1763,Match is too short. Skipping.,,
1764,Match is too short. Skipping.,,
1765,Match is too short. Skipping.,,
1766,Match is too short. Skipping.,,
1767,Match is too short. Skipping.,,
1768,True,"[897, 104, 711, 22, 412, 98, 11, 517, 523, 117]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1769,False,"[164, 121, 777, 119, 143, 266, 427, 84, 360, 111]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1770,True,"[266, 233, 163, 202, 143, 58, 104, 134, 222, 526]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1771,False,"[54, 141, 777, 222, 37, 897, 203, 126, 115, 143]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1772,True,"[164, 2, 101, 67, 267, 11, 104, 61, 29, 201]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1773,False,[],[]
1774,False,[],[]
1775,Match is too short. Skipping.,,
1776,True,"[887, 203, 711, 81, 16, 875, 28, 20, 51, 99]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1777,Match is too short. Skipping.,,
1778,Match is too short. Skipping.,,
1779,Match is too short. Skipping.,,
1780,Match is too short. Skipping.,,
1781,Match is too short. Skipping.,,
1782,Match is too short. Skipping.,,
1783,Match is too short. Skipping.,,
1784,Match is too short. Skipping.,,
1785,Match is too short. Skipping.,,
1786,Match is too short. Skipping.,,
1787,Match is too short. Skipping.,,
1788,Match is too short. Skipping.,,
1789,Match is too short. Skipping.,,
1790,Match is too short. Skipping.,,
1791,Match is too short. Skipping.,,
1792,Match is too short. Skipping.,,
1793,Match is too short. Skipping.,,
1794,Match is too short. Skipping.,,
1795,Match is too short. Skipping.,,
1796,Match is too short. Skipping.,,
1797,Match is too short. Skipping.,,
1798,Match is too short. Skipping.,,
1799,Match is too short. Skipping.,,
1800,Match is too short. Skipping.,,
1801,Match is too short. Skipping.,,
1802,Match is too short. Skipping.,,
1803,Match is too short. Skipping.,,
1804,Match is too short. Skipping.,,
1805,Match is too short. Skipping.,,
1806,Match is too short. Skipping.,,
1807,Match is too short. Skipping.,,
1808,Match is too short. Skipping.,,
1809,Match is too short. Skipping.,,
1810,Match is too short. Skipping.,,
1811,Match is too short. Skipping.,,
1812,Match is too short. Skipping.,,
1813,Match is too short. Skipping.,,
1814,Match is too short. Skipping.,,
1815,Match is too short. Skipping.,,
1816,Match is too short. Skipping.,,
1817,Match is too short. Skipping.,,
1818,Match is too short. Skipping.,,
1819,False,"[41, 141, 55, 145, 143, 516, 28, 517, 202, 111]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1820,False,"[17, 5, 7, 67, 99, 114, 48, 157, 154, 360]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'UTILITY', 'BOTTOM']"
1821,False,"[23, 59, 68, 145, 111, 126, 141, 134, 51, 25]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1822,False,"[266, 121, 127, 21, 143, 58, 245, 517, 51, 29]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1823,True,"[63, 245, 14, 164, 143, 92, 203, 134, 147, 497]","['BOTTOM', 'JUNGLE', 'MIDDLE', 'TOP', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1824,False,"[164, 245, 101, 202, 143, 7, 121, 711, 51, 888]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1825,True,"[164, 245, 126, 21, 143, 266, 68, 517, 145, 89]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1826,True,[],[]
1827,True,"[23, 245, 157, 202, 497, 24, 104, 61, 67, 910]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1828,True,"[266, 233, 84, 221, 902, 777, 24, 163, 498, 235]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1829,Match is too short. Skipping.,,
1830,Match is too short. Skipping.,,
1831,Match is too short. Skipping.,,
1832,Match is too short. Skipping.,,
1833,Match is too short. Skipping.,,
1834,Match is too short. Skipping.,,
1835,Match is too short. Skipping.,,
1836,Match is too short. Skipping.,,
1837,Match is too short. Skipping.,,
1838,Match is too short. Skipping.,,
1839,Match is too short. Skipping.,,
1840,Match is too short. Skipping.,,
1841,Match is too short. Skipping.,,
1842,Match is too short. Skipping.,,
1843,Match is too short. Skipping.,,
1844,Match is too short. Skipping.,,
1845,Match is too short. Skipping.,,
1846,Match is too short. Skipping.,,
1847,Match is too short. Skipping.,,
1848,Match is too short. Skipping.,,
1849,Match is too short. Skipping.,,
1850,Match is too short. Skipping.,,
1851,Match is too short. Skipping.,,
1852,Match is too short. Skipping.,,
1853,Match is too short. Skipping.,,
1854,Match is too short. Skipping.,,
1855,Match is too short. Skipping.,,
1856,Match is too short. Skipping.,,
1857,Match is too short. Skipping.,,
1858,Match is too short. Skipping.,,
1859,Match is too short. Skipping.,,
1860,Match is too short. Skipping.,,
1861,Match is too short. Skipping.,,
1862,Match is too short. Skipping.,,
1863,Match is too short. Skipping.,,
1864,Match is too short. Skipping.,,
1865,Match is too short. Skipping.,,
1866,Match is too short. Skipping.,,
1867,Match is too short. Skipping.,,
1868,Match is too short. Skipping.,,
1869,Match is too short. Skipping.,,
1870,Match is too short. Skipping.,,
1871,True,"[78, 76, 84, 96, 432, 68, 107, 517, 523, 526]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1872,True,"[910, 121, 236, 902, 14, 154, 555, 163, 36, 115]","['', '', '', '', '', '', '', '', '', '']"
1873,True,"[236, 147, 36, 163, 92, 223, 21, 24, 360, 143]","['', '', '', '', '', '', '', '', '', '']"
1874,False,"[43, 161, 6, 38, 523, 15, 63, 115, 412, 875]","['', '', '', '', '', '', '', '', '', '']"
1875,True,"[84, 78, 61, 22, 111, 31, 104, 54, 115, 555]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1876,False,"[126, 104, 61, 236, 12, 75, 64, 68, 81, 412]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1877,True,"[114, 9, 134, 115, 22, 126, 421, 910, 268, 147]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1878,False,"[897, 131, 910, 29, 22, 84, 154, 91, 110, 235]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1879,False,"[24, 60, 4, 235, 147, 150, 80, 79, 202, 350]","['TOP', 'JUNGLE', 'MIDDLE', 'UTILITY', 'BOTTOM', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1880,False,"[164, 254, 112, 81, 147, 83, 82, 142, 222, 117]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1881,Match is too short. Skipping.,,
1882,Match is too short. Skipping.,,
1883,Match is too short. Skipping.,,
1884,Match is too short. Skipping.,,
1885,Match is too short. Skipping.,,
1886,Match is too short. Skipping.,,
1887,Match is too short. Skipping.,,
1888,Match is too short. Skipping.,,
1889,Match is too short. Skipping.,,
1890,Match is too short. Skipping.,,
1891,Match is too short. Skipping.,,
1892,Match is too short. Skipping.,,
1893,Match is too short. Skipping.,,
1894,Match is too short. Skipping.,,
1895,Match is too short. Skipping.,,
1896,Match is too short. Skipping.,,
1897,Match is too short. Skipping.,,
1898,Match is too short. Skipping.,,
1899,Match is too short. Skipping.,,
1900,Match is too short. Skipping.,,
1901,Match is too short. Skipping.,,
1902,Match is too short. Skipping.,,
1903,Match is too short. Skipping.,,
1904,Match is too short. Skipping.,,
1905,Match is too short. Skipping.,,
1906,Match is too short. Skipping.,,
