,Boolean,IntegerList,StringList
876,True,"[86, 121, 110, 147, 99, 102, 91, 38, 145, 101]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
877,True,"[85, 203, 81, 3, 40, 36, 80, 134, 51, 235]","['TOP', 'JUNGLE', 'BOTTOM', 'MIDDLE', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
878,Match is too short. Skipping.,,
879,Match is too short. Skipping.,,
880,Match is too short. Skipping.,,
881,Match is too short. Skipping.,,
882,Match is too short. Skipping.,,
883,Match is too short. Skipping.,,
884,Match is too short. Skipping.,,
885,Match is too short. Skipping.,,
886,Match is too short. Skipping.,,
887,Match is too short. Skipping.,,
888,Match is too short. Skipping.,,
889,Match is too short. Skipping.,,
890,Match is too short. Skipping.,,
891,Match is too short. Skipping.,,
892,Match is too short. Skipping.,,
893,Match is too short. Skipping.,,
894,Match is too short. Skipping.,,
895,Match is too short. Skipping.,,
896,Match is too short. Skipping.,,
897,Match is too short. Skipping.,,
898,Match is too short. Skipping.,,
899,Match is too short. Skipping.,,
900,Match is too short. Skipping.,,
901,Match is too short. Skipping.,,
902,Match is too short. Skipping.,,
903,Match is too short. Skipping.,,
904,Match is too short. Skipping.,,
905,Match is too short. Skipping.,,
906,Match is too short. Skipping.,,
907,Match is too short. Skipping.,,
908,Match is too short. Skipping.,,
909,Match is too short. Skipping.,,
910,Match is too short. Skipping.,,
911,Match is too short. Skipping.,,
912,Match is too short. Skipping.,,
913,Match is too short. Skipping.,,
914,Match is too short. Skipping.,,
915,Match is too short. Skipping.,,
916,Match is too short. Skipping.,,
917,Match is too short. Skipping.,,
918,Match is too short. Skipping.,,
919,Match is too short. Skipping.,,
920,True,"[83, 131, 777, 429, 30, 150, 245, 268, 360, 53]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
921,False,"[104, 876, 61, 81, 412, 2, 56, 268, 110, 101]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
922,True,"[104, 91, 517, 81, 25, 86, 82, 134, 51, 432]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
923,False,"[54, 427, 157, 51, 267, 516, 30, 55, 81, 235]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
924,True,"[266, 77, 777, 145, 412, 39, 61, 526, 29, 43]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'MIDDLE', 'JUNGLE', 'BOTTOM', 'UTILITY']"
925,True,"[103, 107, 267, 498, 60, 523, 223, 163, 38, 497]","['MIDDLE', 'TOP', 'UTILITY', 'BOTTOM', 'JUNGLE', 'BOTTOM', 'TOP', 'JUNGLE', 'MIDDLE', 'UTILITY']"
926,Match is too short. Skipping.,,
927,True,"[19, 200, 55, 29, 53, 41, 104, 3, 51, 16]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
928,Match is too short. Skipping.,,
929,True,"[54, 56, 10, 145, 35, 122, 154, 777, 202, 235]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
930,Match is too short. Skipping.,,
931,Match is too short. Skipping.,,
932,Match is too short. Skipping.,,
933,Match is too short. Skipping.,,
934,Match is too short. Skipping.,,
935,Match is too short. Skipping.,,
936,Match is too short. Skipping.,,
937,Match is too short. Skipping.,,
938,Match is too short. Skipping.,,
939,Match is too short. Skipping.,,
940,Match is too short. Skipping.,,
941,Match is too short. Skipping.,,
942,Match is too short. Skipping.,,
943,Match is too short. Skipping.,,
944,Match is too short. Skipping.,,
945,Match is too short. Skipping.,,
946,Match is too short. Skipping.,,
947,Match is too short. Skipping.,,
948,Match is too short. Skipping.,,
949,Match is too short. Skipping.,,
950,Match is too short. Skipping.,,
951,Match is too short. Skipping.,,
952,Match is too short. Skipping.,,
953,Match is too short. Skipping.,,
954,Match is too short. Skipping.,,
955,Match is too short. Skipping.,,
956,Match is too short. Skipping.,,
957,Match is too short. Skipping.,,
958,Match is too short. Skipping.,,
959,Match is too short. Skipping.,,
960,Match is too short. Skipping.,,
961,Match is too short. Skipping.,,
962,Match is too short. Skipping.,,
963,Match is too short. Skipping.,,
964,Match is too short. Skipping.,,
965,Match is too short. Skipping.,,
966,Match is too short. Skipping.,,
967,Match is too short. Skipping.,,
968,Match is too short. Skipping.,,
969,Match is too short. Skipping.,,
970,Match is too short. Skipping.,,
971,False,"[119, 876, 105, 81, 555, 24, 77, 517, 145, 89]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
972,False,"[54, 104, 8, 157, 53, 68, 59, 777, 360, 12]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
973,Match is too short. Skipping.,,
974,False,"[75, 234, 84, 81, 40, 23, 30, 777, 22, 12]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
975,False,"[164, 113, 142, 147, 235, 122, 234, 112, 145, 53]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
976,False,"[114, 107, 30, 133, 40, 420, 141, 79, 110, 99]","['TOP', 'JUNGLE', 'BOTTOM', 'MIDDLE', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
977,False,"[897, 64, 68, 222, 80, 887, 233, 134, 875, 235]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
978,False,"[75, 63, 105, 119, 412, 17, 104, 134, 235, 267]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
979,True,"[23, 9, 39, 30, 497, 268, 517, 3, 119, 111]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
980,False,"[57, 91, 105, 119, 161, 27, 64, 103, 22, 266]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
981,Match is too short. Skipping.,,
982,Match is too short. Skipping.,,
983,Match is too short. Skipping.,,
984,Match is too short. Skipping.,,
985,Match is too short. Skipping.,,
986,Match is too short. Skipping.,,
987,Match is too short. Skipping.,,
988,Match is too short. Skipping.,,
989,Match is too short. Skipping.,,
990,Match is too short. Skipping.,,
991,Match is too short. Skipping.,,
992,Match is too short. Skipping.,,
993,Match is too short. Skipping.,,
994,Match is too short. Skipping.,,
995,Match is too short. Skipping.,,
996,Match is too short. Skipping.,,
997,Match is too short. Skipping.,,
998,Match is too short. Skipping.,,
999,Match is too short. Skipping.,,
1000,Match is too short. Skipping.,,
1001,Match is too short. Skipping.,,
1002,Match is too short. Skipping.,,
1003,Match is too short. Skipping.,,
1004,Match is too short. Skipping.,,
1005,Match is too short. Skipping.,,
1006,Match is too short. Skipping.,,
1007,Match is too short. Skipping.,,
1008,Match is too short. Skipping.,,
1009,Match is too short. Skipping.,,
1010,Match is too short. Skipping.,,
1011,Match is too short. Skipping.,,
1012,Match is too short. Skipping.,,
1013,Match is too short. Skipping.,,
1014,Match is too short. Skipping.,,
1015,Match is too short. Skipping.,,
1016,Match is too short. Skipping.,,
1017,Match is too short. Skipping.,,
1018,Match is too short. Skipping.,,
1019,Match is too short. Skipping.,,
1020,Match is too short. Skipping.,,
1021,Match is too short. Skipping.,,
1022,False,"[122, 203, 163, 498, 53, 80, 59, 81, 61, 497]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'BOTTOM', 'MIDDLE', 'UTILITY']"
1023,True,"[126, 5, 69, 67, 127, 84, 104, 103, 145, 12]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1024,True,"[41, 60, 136, 145, 12, 92, 245, 246, 222, 117]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1025,False,"[54, 876, 166, 222, 555, 517, 104, 134, 145, 497]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1026,True,"[58, 9, 18, 222, 497, 897, 59, 221, 21, 350]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1027,False,"[80, 28, 31, 145, 16, 777, 59, 8, 67, 40]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1028,True,"[82, 62, 18, 69, 16, 897, 57, 518, 81, 235]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1029,True,"[266, 44, 105, 22, 40, 18, 876, 238, 81, 432]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1030,False,"[29, 26, 950, 145, 79, 897, 77, 105, 119, 555]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1031,Match is too short. Skipping.,,
1032,Match is too short. Skipping.,,
1033,Match is too short. Skipping.,,
1034,Match is too short. Skipping.,,
1035,Match is too short. Skipping.,,
1036,Match is too short. Skipping.,,
1037,Match is too short. Skipping.,,
1038,Match is too short. Skipping.,,
1039,Match is too short. Skipping.,,
1040,Match is too short. Skipping.,,
1041,Match is too short. Skipping.,,
1042,Match is too short. Skipping.,,
1043,Match is too short. Skipping.,,
1044,Match is too short. Skipping.,,
1045,Match is too short. Skipping.,,
1046,Match is too short. Skipping.,,
1047,Match is too short. Skipping.,,
1048,Match is too short. Skipping.,,
1049,Match is too short. Skipping.,,
1050,Match is too short. Skipping.,,
1051,Match is too short. Skipping.,,
1052,Match is too short. Skipping.,,
1053,Match is too short. Skipping.,,
1054,Match is too short. Skipping.,,
1055,Match is too short. Skipping.,,
1056,Match is too short. Skipping.,,
1057,Match is too short. Skipping.,,
1058,False,"[266, 254, 55, 119, 40, 75, 30, 555, 67, 518]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1059,False,"[17, 141, 38, 81, 235, 82, 107, 75, 67, 57]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1060,False,"[114, 107, 517, 81, 53, 133, 104, 75, 29, 888]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1061,True,"[777, 64, 85, 51, 143, 517, 203, 75, 202, 99]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1062,True,"[57, 233, 127, 21, 235, 777, 25, 3, 222, 29]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1063,False,"[266, 76, 127, 21, 432, 126, 64, 61, 498, 16]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1064,True,"[777, 76, 516, 67, 16, 114, 141, 84, 30, 432]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1065,Match is too short. Skipping.,,
1066,False,"[27, 876, 134, 22, 902, 24, 25, 38, 523, 111]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1067,True,"[777, 48, 38, 67, 555, 24, 20, 61, 15, 497]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1068,Match is too short. Skipping.,,
1069,Match is too short. Skipping.,,
1070,Match is too short. Skipping.,,
1071,Match is too short. Skipping.,,
1072,Match is too short. Skipping.,,
1073,Match is too short. Skipping.,,
1074,Match is too short. Skipping.,,
1075,Match is too short. Skipping.,,
1076,Match is too short. Skipping.,,
1077,Match is too short. Skipping.,,
1078,Match is too short. Skipping.,,
1079,Match is too short. Skipping.,,
1080,Match is too short. Skipping.,,
1081,Match is too short. Skipping.,,
1082,Match is too short. Skipping.,,
1083,Match is too short. Skipping.,,
1084,Match is too short. Skipping.,,
1085,Match is too short. Skipping.,,
1086,Match is too short. Skipping.,,
1087,Match is too short. Skipping.,,
1088,Match is too short. Skipping.,,
1089,Match is too short. Skipping.,,
1090,Match is too short. Skipping.,,
1091,Match is too short. Skipping.,,
1092,Match is too short. Skipping.,,
1093,Match is too short. Skipping.,,
1094,Match is too short. Skipping.,,
1095,Match is too short. Skipping.,,
1096,Match is too short. Skipping.,,
1097,Match is too short. Skipping.,,
1098,Match is too short. Skipping.,,
1099,Match is too short. Skipping.,,
1100,Match is too short. Skipping.,,
1101,Match is too short. Skipping.,,
1102,Match is too short. Skipping.,,
1103,Match is too short. Skipping.,,
1104,Match is too short. Skipping.,,
1105,Match is too short. Skipping.,,
1106,Match is too short. Skipping.,,
1107,Match is too short. Skipping.,,
1108,False,"[266, 104, 103, 81, 43, 11, 203, 55, 145, 235]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1109,True,"[82, 200, 142, 222, 117, 64, 897, 38, 119, 267]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'JUNGLE', 'TOP', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1110,True,"[24, 427, 34, 119, 412, 166, 234, 142, 15, 117]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1111,False,"[86, 245, 85, 429, 518, 24, 233, 34, 51, 161]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1112,True,"[58, 233, 105, 222, 143, 777, 126, 157, 115, 111]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1113,False,"[75, 233, 134, 221, 350, 897, 76, 238, 119, 111]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1114,False,"[69, 233, 429, 67, 59, 86, 163, 142, 51, 432]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1115,Match is too short. Skipping.,,
1116,Match is too short. Skipping.,,
1117,True,"[64, 222, 50, 136, 154, 11, 420, 7, 106, 141]","['', '', '', '', '', '', '', '', '', '']"
1118,Match is too short. Skipping.,,
1119,Match is too short. Skipping.,,
1120,Match is too short. Skipping.,,
1121,Match is too short. Skipping.,,
1122,Match is too short. Skipping.,,
1123,Match is too short. Skipping.,,
1124,Match is too short. Skipping.,,
1125,Match is too short. Skipping.,,
1126,Match is too short. Skipping.,,
1127,Match is too short. Skipping.,,
1128,Match is too short. Skipping.,,
1129,Match is too short. Skipping.,,
1130,Match is too short. Skipping.,,
1131,Match is too short. Skipping.,,
1132,Match is too short. Skipping.,,
1133,Match is too short. Skipping.,,
1134,Match is too short. Skipping.,,
1135,Match is too short. Skipping.,,
1136,Match is too short. Skipping.,,
1137,Match is too short. Skipping.,,
1138,Match is too short. Skipping.,,
1139,Match is too short. Skipping.,,
1140,Match is too short. Skipping.,,
1141,Match is too short. Skipping.,,
1142,Match is too short. Skipping.,,
1143,Match is too short. Skipping.,,
1144,Match is too short. Skipping.,,
1145,Match is too short. Skipping.,,
1146,Match is too short. Skipping.,,
1147,Match is too short. Skipping.,,
1148,Match is too short. Skipping.,,
1149,Match is too short. Skipping.,,
1150,Match is too short. Skipping.,,
1151,Match is too short. Skipping.,,
1152,Match is too short. Skipping.,,
1153,Match is too short. Skipping.,,
1154,Match is too short. Skipping.,,
1155,Match is too short. Skipping.,,
1156,Match is too short. Skipping.,,
1157,Match is too short. Skipping.,,
1158,Match is too short. Skipping.,,
1159,False,"[86, 104, 61, 67, 432, 24, 203, 50, 222, 117]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1160,True,"[19, 64, 711, 236, 888, 84, 233, 79, 145, 526]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1161,False,"[202, 40, 246, 76, 420, 141, 143, 222, 267, 164]","['BOTTOM', 'UTILITY', 'MIDDLE', 'JUNGLE', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP']"
1162,True,"[266, 59, 268, 119, 412, 157, 104, 950, 81, 517]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1163,True,"[111, 145, 24, 154, 34, 91, 99, 110, 902, 777]","['UTILITY', 'BOTTOM', 'TOP', 'JUNGLE', 'MIDDLE', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP']"
1164,True,"[41, 104, 105, 67, 40, 266, 35, 238, 51, 412]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1165,True,"[360, 58, 102, 99, 526, 51, 136, 412, 350, 875]","['', '', '', '', '', '', '', '', '', '']"
1166,Match is too short. Skipping.,,
1167,False,"[122, 157, 523, 48, 161, 41, 37, 9, 498, 111]","['', '', '', '', '', '', '', '', '', '']"
1168,False,"[777, 222, 90, 98, 48, 266, 10, 13, 498, 119]","['', '', '', '', '', '', '', '', '', '']"
1169,Match is too short. Skipping.,,
1170,Match is too short. Skipping.,,
1171,Match is too short. Skipping.,,
1172,Match is too short. Skipping.,,
1173,Match is too short. Skipping.,,
1174,Match is too short. Skipping.,,
1175,Match is too short. Skipping.,,
1176,Match is too short. Skipping.,,
1177,Match is too short. Skipping.,,
1178,Match is too short. Skipping.,,
1179,Match is too short. Skipping.,,
1180,Match is too short. Skipping.,,
1181,Match is too short. Skipping.,,
1182,Match is too short. Skipping.,,
1183,Match is too short. Skipping.,,
1184,Match is too short. Skipping.,,
1185,Match is too short. Skipping.,,
1186,Match is too short. Skipping.,,
1187,Match is too short. Skipping.,,
1188,Match is too short. Skipping.,,
1189,Match is too short. Skipping.,,
1190,Match is too short. Skipping.,,
1191,Match is too short. Skipping.,,
1192,Match is too short. Skipping.,,
1193,Match is too short. Skipping.,,
1194,Match is too short. Skipping.,,
1195,Match is too short. Skipping.,,
1196,Match is too short. Skipping.,,
1197,Match is too short. Skipping.,,
1198,Match is too short. Skipping.,,
1199,Match is too short. Skipping.,,
1200,Match is too short. Skipping.,,
1201,Match is too short. Skipping.,,
1202,Match is too short. Skipping.,,
1203,Match is too short. Skipping.,,
1204,Match is too short. Skipping.,,
1205,Match is too short. Skipping.,,
1206,Match is too short. Skipping.,,
1207,Match is too short. Skipping.,,
1208,Match is too short. Skipping.,,
1209,Match is too short. Skipping.,,
1210,Match is too short. Skipping.,,
1211,False,"[64, 111, 22, 67, 103, 12, 51, 888, 142, 114]","['', '', '', '', '', '', '', '', '', '']"
1212,False,"[68, 202, 31, 711, 76, 10, 29, 75, 34, 20]","['', '', '', '', '', '', '', '', '', '']"
1213,False,"[897, 121, 103, 81, 40, 122, 19, 115, 498, 888]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1214,False,"[24, 11, 111, 29, 101, 122, 234, 84, 222, 12]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1215,True,"[115, 90, 25, 887, 432, 32, 1, 24, 221, 55]","['', '', '', '', '', '', '', '', '', '']"
1216,True,"[64, 17, 234, 412, 76, 86, 10, 105, 61, 238]","['', '', '', '', '', '', '', '', '', '']"
1217,False,"[114, 28, 711, 110, 518, 23, 203, 103, 145, 526]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1218,False,"[114, 104, 68, 360, 526, 910, 28, 126, 29, 888]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1219,False,"[154, 164, 112, 110, 432, 27, 234, 75, 222, 412]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1220,True,"[141, 133, 238, 104, 45, 22, 55, 126, 99, 101]","['', '', '', '', '', '', '', '', '', '']"
1221,Match is too short. Skipping.,,
1222,Match is too short. Skipping.,,
1223,Match is too short. Skipping.,,
1224,Match is too short. Skipping.,,
1225,Match is too short. Skipping.,,
1226,Match is too short. Skipping.,,
1227,Match is too short. Skipping.,,
1228,Match is too short. Skipping.,,
1229,Match is too short. Skipping.,,
1230,Match is too short. Skipping.,,
1231,Match is too short. Skipping.,,
1232,Match is too short. Skipping.,,
1233,Match is too short. Skipping.,,
1234,Match is too short. Skipping.,,
1235,Match is too short. Skipping.,,
1236,Match is too short. Skipping.,,
1237,Match is too short. Skipping.,,
1238,Match is too short. Skipping.,,
1239,Match is too short. Skipping.,,
1240,Match is too short. Skipping.,,
1241,Match is too short. Skipping.,,
1242,Match is too short. Skipping.,,
1243,Match is too short. Skipping.,,
1244,Match is too short. Skipping.,,
1245,Match is too short. Skipping.,,
1246,Match is too short. Skipping.,,
1247,Match is too short. Skipping.,,
1248,Match is too short. Skipping.,,
1249,Match is too short. Skipping.,,
1250,Match is too short. Skipping.,,
1251,Match is too short. Skipping.,,
1252,Match is too short. Skipping.,,
1253,Match is too short. Skipping.,,
1254,Match is too short. Skipping.,,
1255,Match is too short. Skipping.,,
1256,Match is too short. Skipping.,,
1257,Match is too short. Skipping.,,
1258,Match is too short. Skipping.,,
1259,Match is too short. Skipping.,,
1260,Match is too short. Skipping.,,
1261,Match is too short. Skipping.,,
1262,False,"[126, 68, 268, 523, 555, 266, 72, 429, 29, 412]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1263,True,"[164, 200, 429, 147, 53, 126, 64, 268, 235, 40]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1264,True,"[887, 121, 3, 157, 235, 875, 72, 86, 222, 25]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1265,False,"[266, 59, 517, 145, 63, 122, 56, 245, 222, 201]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1266,True,"[897, 64, 8, 81, 432, 10, 121, 950, 498, 16]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1267,True,"[64, 234, 103, 42, 201, 897, 76, 55, 145, 111]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1268,False,"[77, 104, 777, 15, 147, 555, 59, 45, 145, 897]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'UTILITY', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'TOP']"
1269,False,"[98, 141, 21, 29, 350, 887, 11, 45, 157, 164]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1270,True,"[82, 233, 246, 81, 28, 875, 77, 115, 18, 99]","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY', 'TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']"
1271,Match is too short. Skipping.,,
1272,Match is too short. Skipping.,,
1273,Match is too short. Skipping.,,
1274,Match is too short. Skipping.,,
1275,Match is too short. Skipping.,,
1276,Match is too short. Skipping.,,
1277,Match is too short. Skipping.,,
1278,Match is too short. Skipping.,,
1279,Match is too short. Skipping.,,
1280,Match is too short. Skipping.,,
1281,Match is too short. Skipping.,,
1282,Match is too short. Skipping.,,
1283,Match is too short. Skipping.,,
1284,Match is too short. Skipping.,,
1285,Match is too short. Skipping.,,
1286,Match is too short. Skipping.,,
1287,Match is too short. Skipping.,,
1288,Match is too short. Skipping.,,
1289,Match is too short. Skipping.,,
1290,Match is too short. Skipping.,,
1291,Match is too short. Skipping.,,
1292,Match is too short. Skipping.,,
1293,Match is too short. Skipping.,,
1294,Match is too short. Skipping.,,
