,MatchId
96,NA1_4845542169
97,NA1_4845034270
98,NA1_4845018007
99,NA1_4842966677
100,NA1_4856692971
101,NA1_4856679144
102,NA1_4856673782
103,NA1_4856659292
104,NA1_4856643244
105,NA1_4856438876
106,NA1_4856409690
107,NA1_4856389034
108,NA1_4856362405
109,NA1_4856339645
110,NA1_4851051909
111,NA1_4849712703
112,NA1_4848862181
113,NA1_4845432923
114,NA1_4845405639
115,NA1_4852066696
116,NA1_4834866826
117,NA1_4834833509
118,NA1_4834767379
119,NA1_4833658039
120,NA1_4856863548
121,NA1_4856844894
122,NA1_4856822410
123,NA1_4856806189
124,NA1_4856794051
125,NA1_4856632898
126,NA1_4856621086
127,NA1_4855543378
128,NA1_4855536564
129,NA1_4855536924
130,NA1_4856314421
131,NA1_4856283496
132,NA1_4856248112
133,NA1_4855477543
134,NA1_4855473848
135,NA1_4856903171
136,NA1_4856887889
137,NA1_4856854617
138,NA1_4856165050
139,NA1_4856129275
140,NA1_4839832325
141,NA1_4833961842
142,NA1_4833928954
143,NA1_4833726571
144,NA1_4833111973
145,NA1_4830487822
146,NA1_4830444486
147,NA1_4829588009
148,NA1_4829546191
149,NA1_4829452549
150,NA1_4848159370
151,NA1_4848140898
152,NA1_4848093673
153,NA1_4845390136
154,NA1_4845372882
155,NA1_4850672162
156,NA1_4850627155
157,NA1_4850610758
158,NA1_4850587618
159,NA1_4848769620
160,NA1_4854151421
161,NA1_4854135736
162,NA1_4854104386
163,NA1_4854072471
164,NA1_4854060981
165,NA1_4855946056
166,NA1_4855170558
167,NA1_4854302040
168,NA1_4854222435
169,NA1_4852841837
170,NA1_4831544358
171,NA1_4814156225
172,NA1_4814121961
173,NA1_4811921435
174,NA1_4807053989
175,NA1_4856240291
176,NA1_4856185664
177,NA1_4856154301
178,NA1_4856121797
179,NA1_4856080280
180,NA1_4855735423
181,NA1_4855710594
182,NA1_4855698813
183,NA1_4855665720
184,NA1_4855649371
185,NA1_4853038417
186,NA1_4844914267
187,NA1_4844828742
188,NA1_4844788470
189,NA1_4841336322
190,NA1_4825346859
191,NA1_4825332764
192,NA1_4825311352
193,NA1_4811934870
194,NA1_4811038260
195,NA1_4856911159
196,NA1_4856856445
197,NA1_4856827400
198,NA1_4856712792
199,NA1_4856705267
200,NA1_4856842404
201,NA1_4856811568
202,NA1_4856294425
203,NA1_4856210876
204,NA1_4854248382
205,NA1_4835835499
206,NA1_4835054836
207,NA1_4827499659
208,NA1_4823743657
209,NA1_4819875282
210,NA1_4854891361
211,NA1_4854882583
212,NA1_4843202476
213,NA1_4842479092
214,NA1_4839366200
215,NA1_4856477816
216,NA1_4856452083
217,NA1_4856425438
218,NA1_4856398753
219,NA1_4856376736
220,NA1_4823533561
221,NA1_4823130278
222,NA1_4823096885
223,NA1_4822761274
224,NA1_4822734801
225,NA1_4816953895
226,NA1_4816921030
227,NA1_4815980762
228,NA1_4815859895
229,NA1_4815819969
230,NA1_4849811481
231,NA1_4847074334
232,NA1_4846214459
233,NA1_4846168184
234,NA1_4845233620
235,NA1_4839057765
236,NA1_4838230361
237,NA1_4838196892
238,NA1_4838149134
239,NA1_4838087549
240,NA1_4856569488
241,NA1_4856555601
242,NA1_4856540337
243,NA1_4856521428
244,NA1_4856460738
245,NA1_4845557863
246,NA1_4845291522
247,NA1_4845261387
248,NA1_4845232942
249,NA1_4845141958
250,NA1_4853887367
251,NA1_4853867767
252,NA1_4853004460
253,NA1_4852821130
254,NA1_4852790530
255,NA1_4844770173
256,NA1_4844752786
257,NA1_4844727886
258,NA1_4844710746
259,NA1_4843814420
260,NA1_4830802922
261,NA1_4830794910
262,NA1_4830783909
263,NA1_4830772510
264,NA1_4830763404
265,NA1_4854053624
266,NA1_4853997652
267,NA1_4853947334
268,NA1_4850532635
269,NA1_4836528110
270,NA1_4855094530
271,NA1_4855058571
272,NA1_4855029788
273,NA1_4854994360
274,NA1_4854954530
275,NA1_4856201007
276,NA1_4850728777
277,NA1_4850568255
278,NA1_4849669323
279,NA1_4845678117
280,NA1_4830775248
281,NA1_4830620964
282,NA1_4826675115
283,NA1_4819785624
284,NA1_4803194162
285,NA1_4851104476
286,NA1_4851093066
287,NA1_4851078179
288,NA1_4851048501
289,NA1_4851025179
290,NA1_4848082669
291,NA1_4848048855
292,NA1_4848017374
293,NA1_4844932955
294,NA1_4844896594
295,NA1_4856916834
296,NA1_4856895545
297,NA1_4856690722
298,NA1_4856678571
299,NA1_4856671521
300,NA1_4853687707
301,NA1_4853662708
302,NA1_4845251887
303,NA1_4845178439
304,NA1_4845119396
305,NA1_4856586336
306,NA1_4856564275
307,NA1_4856543988
308,NA1_4856509268
309,NA1_4856437028
310,NA1_4849976423
311,NA1_4837039598
312,NA1_4836986186
313,NA1_4836922949
314,NA1_4825299083
315,NA1_4852869805
316,NA1_4852833959
317,NA1_4852805144
318,NA1_4849342653
319,NA1_4846332829
320,NA1_4848096355
321,NA1_4848072119
322,NA1_4848010565
323,NA1_4847020390
324,NA1_4846978962
325,NA1_4831414243
326,NA1_4826139907
327,NA1_4824453834
328,NA1_4824439846
329,NA1_4823796515
330,NA1_4856896912
331,NA1_4856863769
332,NA1_4856832650
333,NA1_4856811974
334,NA1_4856789422
335,NA1_4853152383
336,NA1_4848091674
337,NA1_4848052527
338,NA1_4848032374
339,NA1_4848006717
340,NA1_4844121816
341,NA1_4844082893
342,NA1_4844056075
343,NA1_4773149941
344,NA1_4773084446
345,NA1_4845683114
346,NA1_4845651522
347,NA1_4845644877
348,NA1_4845610263
349,NA1_4845061397
350,NA1_4838820110
351,NA1_4826765731
352,NA1_4825843879
353,NA1_4825795195
354,NA1_4818790582
355,NA1_4855739767
356,NA1_4854304989
357,NA1_4854273226
358,NA1_4854233810
359,NA1_4854004924
360,NA1_4856637695
361,NA1_4856635001
362,NA1_4856627070
363,NA1_4856618746
364,NA1_4856603267
365,NA1_4832885562
366,NA1_4832854381
367,NA1_4813385739
368,NA1_4813046163
369,NA1_4812927141
370,NA1_4856488809
371,NA1_4856464428
372,NA1_4856441626
373,NA1_4856418064
374,NA1_4856381404
375,NA1_4856769210
376,NA1_4856759025
377,NA1_4855836572
378,NA1_4855810436
379,NA1_4855791435
380,NA1_4851677240
381,NA1_4851653906
382,NA1_4846653055
383,NA1_4838904347
384,NA1_4838875380
385,NA1_4856648308
386,NA1_4856634521
387,NA1_4854603866
388,NA1_4854354230
389,NA1_4854136678
390,NA1_4836519027
391,NA1_4836408253
392,NA1_4836142217
393,NA1_4836076854
394,NA1_4835986833
395,NA1_4834889233
396,NA1_4833829811
397,NA1_4833797782
398,NA1_4832986713
399,NA1_4832939036
400,NA1_4855747909
401,NA1_4855286608
402,NA1_4852457467
403,NA1_4850875262
404,NA1_4849945691
405,NA1_4819737271
406,NA1_4819714488
407,NA1_4819678706
408,NA1_4797268786
409,NA1_4797246461
410,NA1_4856892482
411,NA1_4845396927
412,NA1_4844775196
413,NA1_4844759846
414,NA1_4842961398
415,NA1_4851600626
416,NA1_4851038034
417,NA1_4851006202
418,NA1_4850982463
419,NA1_4850951457
420,NA1_4852925329
421,NA1_4852887838
422,NA1_4852456006
423,NA1_4852428948
424,NA1_4851466872
425,NA1_4838188613
426,NA1_4834892332
427,NA1_4834760679
428,NA1_4834726564
429,NA1_4834694545
430,NA1_4850774851
431,NA1_4850738789
432,NA1_4849791424
433,NA1_4849749560
434,NA1_4847593718
435,NA1_4855307282
436,NA1_4855276753
437,NA1_4855224757
438,NA1_4855169836
439,NA1_4855119174
440,NA1_4847195413
441,NA1_4847160612
442,NA1_4847141758
443,NA1_4846675079
444,NA1_4846650514
445,NA1_4845713440
446,NA1_4833086413
447,NA1_4832410798
448,NA1_4831825337
449,NA1_4827295289
450,NA1_4829290669
451,NA1_4821453424
452,NA1_4800949750
453,NA1_4800914337
454,NA1_4800881055
455,NA1_4830827089
456,NA1_4830174556
457,NA1_4830013496
458,NA1_4829999584
459,NA1_4829994883
460,NA1_4856245590
461,NA1_4856206489
462,NA1_4856167465
463,NA1_4854803690
464,NA1_4854774247
465,NA1_4855323212
466,NA1_4855277981
467,NA1_4855191313
468,NA1_4854924251
469,NA1_4854885353
470,NA1_4846306483
471,NA1_4846297153
472,NA1_4845688241
473,NA1_4845662574
474,NA1_4845126204
475,NA1_4832393416
476,NA1_4832176677
477,NA1_4829014213
478,NA1_4827967654
479,NA1_4819766262
480,NA1_4844964592
481,NA1_4842108755
482,NA1_4842078022
483,NA1_4836721439
484,NA1_4836715836
485,NA1_4855712028
486,NA1_4855682013
487,NA1_4854752263
488,NA1_4853623023
489,NA1_4853584581
490,NA1_4821740887
491,NA1_4821701839
492,NA1_4821065010
493,NA1_4813772988
494,NA1_4812353315
495,NA1_4847692524
496,NA1_4847676780
497,NA1_4799332427
498,NA1_4797180419
499,NA1_4792674265
500,NA1_4842838481
501,NA1_4841730355
502,NA1_4833491813
503,NA1_4833094847
504,NA1_4830706879
505,NA1_4856232364
506,NA1_4856208657
507,NA1_4842704758
508,NA1_4842666597
509,NA1_4842615214
510,NA1_4849087890
511,NA1_4848824378
512,NA1_4848774531
513,NA1_4848172436
514,NA1_4848152461
515,NA1_4855958953
516,NA1_4855913049
517,NA1_4854666281
518,NA1_4854630316
519,NA1_4854602011
520,NA1_4856829354
521,NA1_4856817580
522,NA1_4856760753
523,NA1_4856746616
524,NA1_4856743825
525,NA1_4838648530
526,NA1_4822906833
527,NA1_4805032235
528,NA1_4805011541
529,NA1_4804999563
530,NA1_4856743976
531,NA1_4856719457
532,NA1_4856658687
533,NA1_4856649872
534,NA1_4856631176
535,NA1_4856849388
536,NA1_4856441273
537,NA1_4856413634
538,NA1_4856384529
539,NA1_4856319393
540,NA1_4843064551
541,NA1_4831061011
542,NA1_4822466364
543,NA1_4821808873
544,NA1_4821650214
545,NA1_4844120966
546,NA1_4843844364
547,NA1_4837788264
548,NA1_4837567808
549,NA1_4835276315
550,NA1_4844814626
551,NA1_4839839613
552,NA1_4839506911
553,NA1_4839487644
554,NA1_4839485125
555,NA1_4856828827
556,NA1_4856802201
557,NA1_4856787916
558,NA1_4856771115
559,NA1_4856479038
560,NA1_4856901427
561,NA1_4856878490
562,NA1_4856863166
563,NA1_4850746376
564,NA1_4850718362
565,NA1_4837882236
566,NA1_4837839850
567,NA1_4825818139
568,NA1_4825777371
569,NA1_4825755545
570,NA1_4844168218
571,NA1_4844126363
572,NA1_4842746772
573,NA1_4842338632
574,NA1_4841376487
575,NA1_4854071870
576,NA1_4854014479
577,NA1_4853983920
578,NA1_4853854395
579,NA1_4853813482
580,NA1_4846626416
581,NA1_4846618743
582,NA1_4846596509
583,NA1_4843249389
584,NA1_4834441640
585,NA1_4854824158
586,NA1_4854733715
587,NA1_4854382254
588,NA1_4853839365
589,NA1_4853656264
590,NA1_4850987070
591,NA1_4850939791
592,NA1_4850521247
593,NA1_4850451223
594,NA1_4850432398
595,NA1_4856908285
596,NA1_4856447919
597,NA1_4856389621
598,NA1_4855896178
599,NA1_4855840078
600,NA1_4836190251
601,NA1_4836146579
602,NA1_4836117396
603,NA1_4817775054
604,NA1_4817756771
605,NA1_4853079040
606,NA1_4851802344
607,NA1_4843723949
608,NA1_4827268050
609,NA1_4827244739
610,NA1_4856652737
611,NA1_4856635692
612,NA1_4856556478
613,NA1_4856527943
614,NA1_4856499391
615,NA1_4856651074
616,NA1_4856630590
617,NA1_4856627103
618,NA1_4856604333
619,NA1_4856588367
620,NA1_4855063627
621,NA1_4855037601
622,NA1_4855009435
623,NA1_4842989270
624,NA1_4841463480
625,NA1_4839448768
626,NA1_4839416795
627,NA1_4839352743
628,NA1_4839324014
629,NA1_4839286088
630,NA1_4850583204
631,NA1_4839378220
632,NA1_4836197654
633,NA1_4835693009
634,NA1_4832628328
635,NA1_4856632815
636,NA1_4856622818
637,NA1_4856609384
638,NA1_4856597860
639,NA1_4856563402
640,NA1_4850601251
641,NA1_4850578881
642,NA1_4846498569
643,NA1_4845744076
644,NA1_4845681389
645,NA1_4840689054
646,NA1_4840671978
647,NA1_4840654891
648,NA1_4840616408
649,NA1_4840609157
650,NA1_4848623012
651,NA1_4848587132
652,NA1_4848177788
653,NA1_4848149996
654,NA1_4846944415
655,NA1_4853463616
656,NA1_4853360434
657,NA1_4852541300
658,NA1_4852513013
659,NA1_4852479899
660,NA1_4856320103
661,NA1_4856274150
662,NA1_4856230471
663,NA1_4856193024
664,NA1_4856161396
665,NA1_4846310393
666,NA1_4846305123
667,NA1_4846295084
668,NA1_4842753891
669,NA1_4841530678
670,NA1_4835987305
671,NA1_4835941707
672,NA1_4824994327
673,NA1_4824920489
674,NA1_4824913627
675,NA1_4831499859
676,NA1_4830765999
677,NA1_4809186331
678,NA1_4808705454
679,NA1_4808687621
680,NA1_4834448057
681,NA1_4834434277
682,NA1_4834295897
683,NA1_4834121960
684,NA1_4834062428
685,NA1_4849396562
686,NA1_4849390558
687,NA1_4849382325
688,NA1_4848920173
689,NA1_4848873223
690,NA1_4856238375
691,NA1_4843288720
692,NA1_4843250918
693,NA1_4843188713
694,NA1_4843158506
695,NA1_4856802201
696,NA1_4856786008
697,NA1_4853037865
698,NA1_4852993481
699,NA1_4851175419
700,NA1_4848916944
701,NA1_4848879592
702,NA1_4848539186
703,NA1_4848511696
704,NA1_4848185720
705,NA1_4825611676
706,NA1_4825553603
707,NA1_4825515573
708,NA1_4825465801
709,NA1_4823845510
710,NA1_4815549309
711,NA1_4815522465
712,NA1_4815460482
713,NA1_4815421555
714,NA1_4815372781
715,NA1_4823136627
716,NA1_4822473413
717,NA1_4822452643
718,NA1_4822330441
719,NA1_4822309653
720,NA1_4817795452
721,NA1_4817701750
722,NA1_4816978016
723,NA1_4816307463
724,NA1_4816262150
725,NA1_4824060743
726,NA1_4823802989
727,NA1_4823763156
728,NA1_4823705447
729,NA1_4823614538
730,NA1_4823266381
731,NA1_4813964065
732,NA1_4813935811
733,NA1_4812944915
734,NA1_4812915327
735,NA1_4856634370
736,NA1_4856611504
737,NA1_4856602746
738,NA1_4856582853
739,NA1_4854950766
740,NA1_4823485290
741,NA1_4823462492
742,NA1_4823442958
743,NA1_4823430028
744,NA1_4823230359
745,NA1_4823558363
746,NA1_4823531922
747,NA1_4823519778
748,NA1_4823424493
749,NA1_4823416754
750,NA1_4852696835
751,NA1_4852658934
752,NA1_4852616592
753,NA1_4852578633
754,NA1_4848813474
755,NA1_4843026067
756,NA1_4842996841
757,NA1_4842965885
758,NA1_4842151425
759,NA1_4842114175
760,NA1_4855204465
761,NA1_4846815794
762,NA1_4845056185
763,NA1_4844978291
764,NA1_4844441268
765,NA1_4856214048
766,NA1_4856165528
767,NA1_4856113150
768,NA1_4850226075
769,NA1_4847010487
770,NA1_4829664908
771,NA1_4829632162
772,NA1_4829602409
773,NA1_4829583737
774,NA1_4829548233
775,NA1_4853871284
776,NA1_4853845278
777,NA1_4853622890
778,NA1_4853603255
779,NA1_4853585542
780,NA1_4854596679
781,NA1_4849682540
782,NA1_4849649114
783,NA1_4849623119
784,NA1_4849594323
785,NA1_4834637665
786,NA1_4834616711
787,NA1_4827806623
788,NA1_4827768666
789,NA1_4826084371
790,NA1_4855603569
791,NA1_4855269695
792,NA1_4855218278
793,NA1_4855174238
794,NA1_4813168021
795,NA1_4851761539
796,NA1_4850784061
797,NA1_4838386819
798,NA1_4838341065
799,NA1_4838273120
800,NA1_4819506276
801,NA1_4819471694
802,NA1_4819146127
803,NA1_4819114818
804,NA1_4819083549
805,NA1_4852287490
806,NA1_4852271407
807,NA1_4852252002
808,NA1_4851891059
809,NA1_4851844196
810,NA1_4844735149
811,NA1_4844715891
812,NA1_4844698424
813,NA1_4844686555
814,NA1_4844660650
815,NA1_4832305142
816,NA1_4832275060
817,NA1_4832249943
818,NA1_4831790214
819,NA1_4831778995
820,NA1_4852178364
821,NA1_4852170160
822,NA1_4852153328
823,NA1_4852136755
824,NA1_4852113207
825,NA1_4852694695
826,NA1_4852573964
827,NA1_4845637833
828,NA1_4845617815
829,NA1_4845439845
830,NA1_4825004405
831,NA1_4824986139
832,NA1_4823846279
833,NA1_4823808925
834,NA1_4823735683
835,NA1_4847344277
836,NA1_4847335207
837,NA1_4847326195
838,NA1_4847316374
839,NA1_4845248535
840,NA1_4853321573
841,NA1_4853306665
842,NA1_4853063540
843,NA1_4853020741
844,NA1_4852963449
845,NA1_4856431689
846,NA1_4856390956
847,NA1_4854549183
848,NA1_4853111548
849,NA1_4853086923
850,NA1_4828069671
851,NA1_4827169121
852,NA1_4818619266
853,NA1_4818600806
854,NA1_4818567273
855,NA1_4832652054
856,NA1_4832628328
857,NA1_4830921026
858,NA1_4822228547
859,NA1_4822202866
860,NA1_4849607984
861,NA1_4849586834
862,NA1_4849564827
863,NA1_4849546970
864,NA1_4847849928
865,NA1_4854464724
866,NA1_4854458761
867,NA1_4853136951
868,NA1_4853092634
869,NA1_4852269373
870,NA1_4813546753
871,NA1_4813340603
872,NA1_4813234242
873,NA1_4813063865
874,NA1_4813037751
875,NA1_4848715464
876,NA1_4848687261
877,NA1_4848654959
878,NA1_4848625068
879,NA1_4848602072
880,NA1_4834883859
881,NA1_4808105358
882,NA1_4804496119
883,NA1_4804437755
884,NA1_4804300092
885,NA1_4856901687
886,NA1_4856818788
887,NA1_4856776818
888,NA1_4856746332
889,NA1_4856735782
890,NA1_4821820191
891,NA1_4821661053
892,NA1_4821636237
893,NA1_4821602092
894,NA1_4820793488
895,NA1_4839111325
896,NA1_4838073340
897,NA1_4838031235
898,NA1_4834936845
899,NA1_4834814629
900,NA1_4856597194
901,NA1_4856585906
902,NA1_4856562558
903,NA1_4856558070
904,NA1_4856544120
905,NA1_4847643426
906,NA1_4842905091
907,NA1_4827254161
908,NA1_4827178179
909,NA1_4815729652
910,NA1_4827688869
911,NA1_4827645412
912,NA1_4825917062
913,NA1_4825892548
914,NA1_4825818139
915,NA1_4832658643
916,NA1_4832651312
917,NA1_4832633976
918,NA1_4830976711
919,NA1_4830966270
920,NA1_4854203657
921,NA1_4854158131
922,NA1_4854098379
923,NA1_4854060252
924,NA1_4852873296
925,NA1_4855862893
926,NA1_4855846863
927,NA1_4855823732
928,NA1_4855817809
929,NA1_4855796617
930,NA1_4855361447
931,NA1_4854370862
932,NA1_4854350482
933,NA1_4854335337
934,NA1_4852496438
935,NA1_4855513474
936,NA1_4855506892
937,NA1_4855487237
938,NA1_4855467571
939,NA1_4855423656
940,NA1_4845066406
941,NA1_4841584711
942,NA1_4840057008
943,NA1_4840017842
944,NA1_4839989890
945,NA1_4827827562
946,NA1_4827722920
947,NA1_4816908152
948,NA1_4813976963
949,NA1_4812627068
950,NA1_4856892521
951,NA1_4856868499
952,NA1_4855923348
953,NA1_4855894774
954,NA1_4850746689
955,NA1_4830778862
956,NA1_4830753707
957,NA1_4828549295
958,NA1_4828522139
959,NA1_4820770572
960,NA1_4838686025
961,NA1_4838658642
962,NA1_4838637613
963,NA1_4834282106
964,NA1_4834240566
965,NA1_4844105242
966,NA1_4843933513
967,NA1_4839718223
968,NA1_4839699612
969,NA1_4835364628
970,NA1_4853214175
971,NA1_4853191868
972,NA1_4852116350
973,NA1_4852094557
974,NA1_4848914291
975,NA1_4856569878
976,NA1_4856544896
977,NA1_4856499493
978,NA1_4856455984
979,NA1_4855533544
980,NA1_4856478897
981,NA1_4856429133
982,NA1_4855930881
983,NA1_4855881795
984,NA1_4855852519
985,NA1_4856441965
986,NA1_4856398213
987,NA1_4856351901
988,NA1_4856306943
989,NA1_4856275051
990,NA1_4830623750
991,NA1_4828816024
992,NA1_4827879318
993,NA1_4827851818
994,NA1_4827736911
995,NA1_4848019280
996,NA1_4847980364
997,NA1_4847922547
998,NA1_4847882144
999,NA1_4847861834
1000,NA1_4853814849
1001,NA1_4848605928
1002,NA1_4844764662
1003,NA1_4844753268
1004,NA1_4844743958
1005,NA1_4851190081
1006,NA1_4833470162
1007,NA1_4833453613
1008,NA1_4833443209
1009,NA1_4833427364
1010,NA1_4817866917
1011,NA1_4817797316
1012,NA1_4817765959
1013,NA1_4817743885
1014,NA1_4817340930
1015,NA1_4856633980
1016,NA1_4856616863
1017,NA1_4856605010
1018,NA1_4856596991
1019,NA1_4856578487
1020,NA1_4853137381
1021,NA1_4853102344
1022,NA1_4853057821
1023,NA1_4853023376
1024,NA1_4852980776
1025,NA1_4853814849
1026,NA1_4848605928
1027,NA1_4844764662
1028,NA1_4844753268
1029,NA1_4844743958
1030,NA1_4851190081
1031,NA1_4833470162
1032,NA1_4833453613
1033,NA1_4833443209
1034,NA1_4833427364
1035,NA1_4817866917
1036,NA1_4817797316
1037,NA1_4817765959
1038,NA1_4817743885
1039,NA1_4817340930
1040,NA1_4856633980
1041,NA1_4856616863
1042,NA1_4856605010
1043,NA1_4856596991
1044,NA1_4856578487
1045,NA1_4853137381
1046,NA1_4853102344
1047,NA1_4853057821
1048,NA1_4853023376
1049,NA1_4852980776
1050,NA1_4856364179
1051,NA1_4856329626
1052,NA1_4856284740
1053,NA1_4856236899
1054,NA1_4856194926
1055,NA1_4853353247
1056,NA1_4848647544
1057,NA1_4844825819
1058,NA1_4844669050
1059,NA1_4829213521
1060,NA1_4833206742
1061,NA1_4811299875
1062,NA1_4811239031
1063,NA1_4811174327
1064,NA1_4810845354
1065,NA1_4853545670
1066,NA1_4853529636
1067,NA1_4853515644
1068,NA1_4851321339
1069,NA1_4847158024
1070,NA1_4856870069
1071,NA1_4856851645
1072,NA1_4856821600
1073,NA1_4856809225
1074,NA1_4851300410
1075,NA1_4856290980
1076,NA1_4856258922
1077,NA1_4856204796
1078,NA1_4855249051
1079,NA1_4855223192
1080,NA1_4856488116
1081,NA1_4856210360
1082,NA1_4856178718
1083,NA1_4855919454
1084,NA1_4855845003
1085,NA1_4856205572
1086,NA1_4856183894
1087,NA1_4856154253
1088,NA1_4856135836
1089,NA1_4856100490
1090,NA1_4856897745
1091,NA1_4856859591
1092,NA1_4856055605
1093,NA1_4855990359
1094,NA1_4855777343
1095,NA1_4855328821
1096,NA1_4855278677
1097,NA1_4855220184
1098,NA1_4855186087
1099,NA1_4855136630
1100,NA1_4854578338
1101,NA1_4854560247
1102,NA1_4854540996
1103,NA1_4854526831
1104,NA1_4854509465
1105,NA1_4856685404
1106,NA1_4856676197
1107,NA1_4856667871
1108,NA1_4856652077
1109,NA1_4856636656
1110,NA1_4856286916
1111,NA1_4856243340
1112,NA1_4856206494
1113,NA1_4856171790
1114,NA1_4856067790
1115,NA1_4856887889
1116,NA1_4856471525
1117,NA1_4856424608
1118,NA1_4856389940
1119,NA1_4856341699
1120,NA1_4851631746
1121,NA1_4851289014
1122,NA1_4844557960
1123,NA1_4824226785
1124,NA1_4824165990
1125,NA1_4852055850
1126,NA1_4852043981
1127,NA1_4840846928
1128,NA1_4840811145
1129,NA1_4840785146
1130,NA1_4835090249
1131,NA1_4835057686
1132,NA1_4833862724
1133,NA1_4832781567
1134,NA1_4832151039
1135,NA1_4856770587
1136,NA1_4856767226
1137,NA1_4856550195
1138,NA1_4856535437
1139,NA1_4856516518
1140,NA1_4844795828
1141,NA1_4843512886
1142,NA1_4842446655
1143,NA1_4841323131
1144,NA1_4840098906
1145,NA1_4842269065
1146,NA1_4842213327
1147,NA1_4842175623
1148,NA1_4841665660
1149,NA1_4841643914
1150,NA1_4856581914
1151,NA1_4856568973
1152,NA1_4856551049
1153,NA1_4856484381
1154,NA1_4856471875
1155,NA1_4833171055
1156,NA1_4829753422
1157,NA1_4824165758
1158,NA1_4824110467
1159,NA1_4823851771
1160,NA1_4849642407
1161,NA1_4849623208
1162,NA1_4849602764
1163,NA1_4849581837
1164,NA1_4810017454
1165,NA1_4855117324
1166,NA1_4855085601
1167,NA1_4855053003
1168,NA1_4854734932
1169,NA1_4854705263
1170,NA1_4856666120
1171,NA1_4855291236
1172,NA1_4855241907
1173,NA1_4844399356
1174,NA1_4844361373
1175,NA1_4854778462
1176,NA1_4854741391
1177,NA1_4854681251
1178,NA1_4854639121
1179,NA1_4854607619
1180,NA1_4849138932
1181,NA1_4848860914
1182,NA1_4847456262
1183,NA1_4847423630
1184,NA1_4845663172
1185,NA1_4843069104
1186,NA1_4843043602
1187,NA1_4843034056
1188,NA1_4843006186
1189,NA1_4841579743
1190,NA1_4825179702
1191,NA1_4817173084
1192,NA1_4817131472
1193,NA1_4817102470
1194,NA1_4816558326
1195,NA1_4853521605
1196,NA1_4846524856
1197,NA1_4839789884
1198,NA1_4832652054
1199,NA1_4826159004
1200,NA1_4809346569
1201,NA1_4809305797
1202,NA1_4809248386
1203,NA1_4809220289
1204,NA1_4809194826
1205,NA1_4841028582
1206,NA1_4816429697
1207,NA1_4816401646
1208,NA1_4813632138
1209,NA1_4813628814
1210,NA1_4856055441
1211,NA1_4856030633
1212,NA1_4855787722
1213,NA1_4855758234
1214,NA1_4855724184
1215,NA1_4856254178
1216,NA1_4856214272
1217,NA1_4856171244
1218,NA1_4855469357
1219,NA1_4855451629
1220,NA1_4833029847
1221,NA1_4832465516
1222,NA1_4832452475
1223,NA1_4832431366
1224,NA1_4832410238
1225,NA1_4851718090
1226,NA1_4848353113
1227,NA1_4848336133
1228,NA1_4847573305
1229,NA1_4847545195
1230,NA1_4809055464
1231,NA1_4809027601
1232,NA1_4809012949
1233,NA1_4808750866
1234,NA1_4808217712
1235,NA1_4845019030
1236,NA1_4844894770
1237,NA1_4844788670
1238,NA1_4844764578
1239,NA1_4842492681
1240,NA1_4839208100
1241,NA1_4839140608
1242,NA1_4839108089
1243,NA1_4827628157
1244,NA1_4827548569
1245,NA1_4848924341
1246,NA1_4848887673
1247,NA1_4833696926
1248,NA1_4832113964
